"mainnumber","Price","PromoPrice","Available",
"12300","42700.0000","36295","False",
"13202","60400.0000","51340","False",
"13960","7000.0000","5950","False",
"15320","60900.0000","51765","False",
"10650","3700.0000","3145","False",
"11709","17900.0000","15215","False",
"12768","300.0000","300.0000","False",
"13255","7500.0000","6375","False",
"14157","123900.0000","123900.0000","False",
"15216","4000.0000","3400","False",
"10847","19400.0000","16490","False",
"11906","191200.0000","162520","False",
"12965","707500.0000","601375","False",
"13452","359900.0000","139900.0000","False",
"16887","541400.0000","460190","False",
"10484","46100.0000","39185","False",
"11386","1100.0000","1100.0000","False",
"12445","159400.0000","135490","False",
"13877","120000.0000","120000.0000","False",
"14500","32400.0000","27540","False",
"15308","42700.0000","36295","False",
"10681","329100.0000","279735","False",
"11583","190500.0000","161925","False",
"12642","21400.0000","18190","False",
"14074","69000.0000","69000.0000","False",
"14697","29900.0000","25415","False",
"10992","8700.0000","7395","True",
"12953","29900.0000","23900.0000","True",
"13369","429000.0000","260000.0000","False",
"14914","70800.0000","60180","False",
"10130","53200.0000","45220","False",
"11189","41200.0000","26900.0000","False",
"12248","15700.0000","13345","False",
"13566","299000.0000","254150","False",
"15111","206800.0000","175780","False",
"16586","1600.0000","500.0000","False",
"10370","138200.0000","117470","False",
"11272","513000.0000","369000.0000","False",
"12331","51000.0000","43350","False",
"13233","258400.0000","219640","False",
"13991","36000.0000","36000.0000","False",
"14386","131600.0000","111860","False",
"15194","155800.0000","132430","False",
"10567","73000.0000","62050","False",
"11626","76000.0000","64600","False",
"12528","460000.0000","391000","False",
"14188","13200.0000","13200.0000","False",
"14583","56300.0000","47855","False",
"10878","32000.0000","27200","False",
"11937","21400.0000","18190","False",
"12839","2200.0000","1700.0000","True",
"13326","2300.0000","1955","False",
"14780","8800.0000","7480","False",
"14800","17900.0000","15215","False",
"10016","127500.0000","108375","False",
"11075","162900.0000","138465","False",
"12134","17200.0000","14620","False",
"13680","900.0000","765","False",
"14997","87900.0000","74715","False",
"10859","17900.0000","15215","False",
"11918","219400.0000","186490","False",
"12820","43900.0000","37315","False",
"13350","11100.0000","9435","False",
"16742","89300.0000","62100.0000","False",
"11056","467100.0000","397035","False",
"12115","396200.0000","336770","False",
"13547","7400.0000","6290","False",
"14978","191200.0000","162520","False",
"16567","9500.0000","8075","False",
"10465","39800.0000","33830","False",
"11367","219400.0000","186490","False",
"12426","403400.0000","342890","False",
"13744","8600.0000","7310","False",
"14519","38500.0000","32725","False",
"15289","16400.0000","13940","False",
"16764","23600.0000","20060","False",
"10662","29900.0000","25415","False",
"11564","99900.0000","79900.0000","False",
"12623","25500.0000","21675","False",
"13941","53900.0000","53900.0000","False",
"14716","23300.0000","19805","False",
"10745","325700.0000","276845","False",
"11804","477700.0000","406045","False",
"12706","272500.0000","231625","False",
"13307","643500.0000","546975","False",
"16628","15100.0000","12835","False",
"10040","70800.0000","60180","False",
"10942","60400.0000","51340","False",
"12001","66800.0000","52600.0000","True",
"13060","98800.0000","83980","False",
"13661","186500.0000","186500.0000","False",
"14208","6800.0000","5780","True",
"14864","226600.0000","192610","False",
"16825","70800.0000","60180","False",
"10351","216000.0000","135000.0000","False",
"11253","298800.0000","253980","False",
"12312","513000.0000","436050","False",
"13214","92100.0000","78285","False",
"13858","7000.0000","5950","False",
"14405","7700.0000","6545","False",
"15175","170100.0000","144585","False",
"10548","155800.0000","132430","False",
"11607","106300.0000","90355","False",
"12509","14300.0000","12155","False",
"14055","75000.0000","63750","False",
"14602","382900.0000","259000.0000","False",
"16431","240600.0000","204510","False",
"10028","46100.0000","39185","False",
"11087","46100.0000","39185","False",
"11989","488300.0000","415055","False",
"13048","389300.0000","241990.0000","False",
"13421","13600.0000","11560","False",
"14852","51000.0000","43350","False",
"16441","115000.0000","115000.0000","False",
"10225","21400.0000","18190","False",
"11284","219400.0000","186490","False",
"12343","254900.0000","216665","False",
"13088","46100.0000","39185","False",
"10536","99900.0000","79900.0000","False",
"11595","130900.0000","111265","False",
"12654","103700.0000","82900.0000","True",
"13972","135000.0000","135000.0000","False",
"14291","5700.0000","4845","False",
"16419","329900.0000","280415","False",
"11792","12100.0000","10285","False",
"12851","481100.0000","408935","False",
"14169","229000.0000","229000.0000","False",
"14488","22000.0000","18700","False",
"16773","219300.0000","186405","False",
"10973","13600.0000","11560","False",
"12032","29900.0000","25415","False",
"12934","265500.0000","212000.0000","True",
"13535","265400.0000","181000.0000","False",
"14685","23300.0000","19805","False",
"14895","46100.0000","39185","True",
"16555","4800.0000","4080","False",
"10111","34900.0000","29665","False",
"11170","65900.0000","56015","False",
"12229","1613000.0000","1371050","False",
"13732","128000.0000","128000.0000","False",
"10422","184100.0000","156485","False",
"11481","203900.0000","173315","False",
"12540","76400.0000","64940","False",
"14086","42900.0000","42900.0000","False",
"15403","1018800.0000","865980","False",
"16462","28800.0000","22900.0000","True",
"10776","437800.0000","372130","False",
"11678","35400.0000","30090","False",
"12737","400.0000","400.0000","False",
"14374","98600.0000","83810","False",
"15433","36300.0000","25900.0000","False",
"16659","205500.0000","174675","False",
"11011","636800.0000","449000.0000","False",
"11913","10900.0000","9265","False",
"12972","54900.0000","46665","False",
"13345","28100.0000","23885","False",
"14424","34400.0000","29240","True",
"14933","155800.0000","132430","False",
"16894","216000.0000","147000.0000","False",
"10149","1500.0000","1275","False",
"11208","150900.0000","128265","False",
"12267","78800.0000","62900.0000","False",
"13699","139500.0000","118575","False",
"14621","409300.0000","347905","False",
"15130","39200.0000","33320","False",
"10460","85100.0000","72335","False",
"11519","87900.0000","74715","False",
"12578","25500.0000","21675","False",
"13896","4000.0000","3400","False",
"16500","707500.0000","601375","False",
"10814","12900.0000","10965","False",
"11716","13300.0000","11305","False",
"12775","1300.0000","1300.0000","False",
"14093","215000.0000","182750","False",
"16697","62500.0000","53125","False",
"10897","39200.0000","33320","False",
"11956","21400.0000","18190","False",
"12858","205500.0000","174675","False",
"13459","18300.0000","15555","False",
"14310","1500.0000","1275","False",
"14819","102700.0000","87295","False",
"10035","46100.0000","39185","False",
"11094","488300.0000","415055","False",
"12153","58200.0000","49470","False",
"13656","5300.0000","4505","False",
"14507","38500.0000","32725","False",
"15016","15700.0000","13345","False",
"11405","353900.0000","300815","False",
"12464","39200.0000","33320","False",
"14010","169900.0000","169900.0000","False",
"14704","9500.0000","8075","False",
"15327","21200.0000","16900.0000","True",
"10700","417600.0000","354960","False",
"11602","28500.0000","24225","False",
"12661","226600.0000","192610","False",
"16583","879600.0000","747660","False",
"10180","546900.0000","239000.0000","False",
"11239","49700.0000","42245","False",
"12141","22800.0000","19380","False",
"13573","6900.0000","4900.0000","False",
"15004","63900.0000","42900.0000","False",
"16593","219900.0000","186915","False",
"10377","127500.0000","108375","False",
"11436","2200.0000","1870","False",
"12338","35400.0000","30090","False",
"13770","103000.0000","87550","False",
"14393","9700.0000","8245","False",
"15358","68800.0000","58480","False",
"10688","502400.0000","339000.0000","False",
"11747","54700.0000","33900.0000","False",
"12806","23500.0000","19975","False",
"14124","16000.0000","13600","False",
"14590","56300.0000","47855","False",
"10885","48300.0000","41055","False",
"11944","138400.0000","99000.0000","False",
"13003","311400.0000","264690","False",
"13262","302500.0000","109900.0000","False",
"14807","23500.0000","19975","False",
"15223","29000.0000","24650","False",
"10066","0.0000","0","False",
"11125","88600.0000","55000.0000","False",
"12027","53200.0000","45220","False",
"13687","77500.0000","77500.0000","False",
"14890","173600.0000","147560","False",
"10263","30700.0000","26095","False",
"11322","646700.0000","549695","False",
"12381","5300.0000","4505","False",
"13126","254900.0000","216665","False",
"13884","199000.0000","199000.0000","False",
"14279","38500.0000","18000.0000","False",
"14943","6000.0000","5100","False",
"15244","21400.0000","18190","False",
"10574","81500.0000","69275","False",
"11633","27400.0000","23290","False",
"12692","205500.0000","139000.0000","False",
"14081","239000.0000","239000.0000","False",
"14633","18700.0000","11500.0000","False",
"15140","135900.0000","105900.0000","False",
"10771","34100.0000","28985","False",
"11830","229300.0000","194905","True",
"12889","56800.0000","48280","False",
"13376","31000.0000","26350","False",
"10555","212400.0000","180540","False",
"11614","58200.0000","49470","False",
"12673","21400.0000","16900.0000","False",
"14105","147900.0000","147900.0000","False",
"14723","102400.0000","87040","False",
"10752","46100.0000","39185","False",
"11811","19400.0000","16490","False",
"12870","41900.0000","35615","False",
"13243","29000.0000","24650","False",
"15204","359000.0000","305150","False",
"16792","70800.0000","60180","False",
"10161","10900.0000","9265","False",
"11220","18600.0000","15810","False",
"12122","40600.0000","34510","False",
"13440","2500.0000","2125","False",
"14215","2900.0000","2900.0000","False",
"14985","177800.0000","151130","False",
"16460","199900.0000","199900.0000","False",
"10358","186900.0000","127000.0000","False",
"11417","3700.0000","3145","False",
"12319","247800.0000","210630","False",
"13221","72400.0000","61540","False",
"13637","1900.0000","1615","False",
"14412","17400.0000","9900.0000","False",
"15339","20100.0000","17085","False",
"16814","154000.0000","154000.0000","False",
"10441","81500.0000","69275","False",
"11500","30700.0000","26095","False",
"12559","261800.0000","189000.0000","False",
"14062","282500.0000","282500.0000","False",
"14609","1088900.0000","749000.0000","False",
"15422","269100.0000","228735","False",
"16481","403400.0000","342890","False",
"10795","87900.0000","74715","False",
"11697","92100.0000","78285","False",
"12756","2300.0000","2300.0000","True",
"13357","537000.0000","456450","False",
"16678","101600.0000","72900.0000","True",
"10047","70800.0000","49000.0000","False",
"11106","39200.0000","14900.0000","False",
"12008","31400.0000","26690","False",
"13554","9800.0000","8330","False",
"16574","231000.0000","196350","False",
"10244","16400.0000","13940","False",
"11303","76900.0000","65365","False",
"12362","37600.0000","31960","False",
"13107","38400.0000","32640","False",
"13751","6800.0000","5780","False",
"14298","7500.0000","4000.0000","False",
"10783","148700.0000","126395","False",
"11842","192600.0000","163710","False",
"12744","700.0000","700.0000","True",
"13274","457600.0000","269000.0000","False",
"14176","265000.0000","225250","False",
"14495","20000.0000","17000","False",
"16666","2800.0000","2380","False",
"10078","63900.0000","36000.0000","False",
"10980","28500.0000","24225","False",
"12039","22800.0000","19380","False",
"13471","3600.0000","3060","False",
"14902","53200.0000","45220","False",
"10389","40600.0000","34510","False",
"11291","106300.0000","90355","False",
"12350","35400.0000","30090","False",
"13668","41500.0000","35275","False",
"10586","49700.0000","42245","False",
"11645","25500.0000","21675","False",
"12547","85100.0000","72335","False",
"13865","1500.0000","1275","False",
"15410","30700.0000","26095","False",
"16469","95800.0000","81430","True",
"10669","33800.0000","28730","False",
"11728","93800.0000","79730","True",
"12787","3300.0000","3300.0000","False",
"14538","38500.0000","24900.0000","False",
"10866","191200.0000","162520","False",
"11925","269100.0000","228735","False",
"12984","16400.0000","13940","False",
"13585","24800.0000","21080","False",
"14735","20000.0000","17000","False",
"14788","17600.0000","11000.0000","False",
"10275","56800.0000","48280","False",
"11177","615700.0000","523345","False",
"12236","878800.0000","746980","False",
"13138","5300.0000","4505","False",
"13782","51500.0000","43775","False",
"15099","505300.0000","429505","False",
"10472","9500.0000","8075","False",
"11531","104900.0000","89165","False",
"12433","346800.0000","294780","True",
"13979","10400.0000","8840","False",
"14227","4200.0000","3570","False",
"15296","47500.0000","40375","False",
"10707","63900.0000","47500.0000","False",
"11766","65900.0000","56015","False",
"14100","372000.0000","316200","False",
"10002","148700.0000","126395","False",
"10904","141600.0000","120360","False",
"11963","145200.0000","123420","False",
"13022","138200.0000","117470","False",
"13395","611400.0000","519690","False",
"14317","6800.0000","5780","False",
"14826","83800.0000","71230","False",
"16415","59900.0000","59900.0000","False",
"16787","27700.0000","23545","False",
"10313","56800.0000","48280","False",
"11215","11400.0000","9690","False",
"12274","283000.0000","240550","False",
"13176","10200.0000","8670","False",
"13592","69300.0000","58905","True",
"14514","55000.0000","46750","False",
"15137","452900.0000","384965","False",
"10510","373700.0000","317645","False",
"11569","70800.0000","60180","False",
"12471","389300.0000","279000.0000","False",
"13789","114900.0000","114900.0000","False",
"15334","34100.0000","28985","False",
"16809","419900.0000","419900.0000","False",
"10593","63900.0000","54315","False",
"11652","49700.0000","42245","False",
"12711","74600.0000","63410","False",
"13312","13300.0000","11305","False",
"10790","247800.0000","210630","False",
"11849","43400.0000","36890","False",
"12908","290300.0000","246755","False",
"13509","100500.0000","80000.0000","False",
"14203","43800.0000","37230","False",
"16529","700.0000","595","False",
"16830","60900.0000","43000.0000","False",
