suppliernumber,name,supplier_1,supplier_3,supplier_4,ЕАН,categories_Arm-1,categories_Arm-2,categories_Arm-3,categories_Rus-1,categories_Rus-2,categories_Rus-3,categories_Eng-1,categories_Eng-2,categories_Eng-3,propertyGroupName,brandName_1,brandName_4,brandName_3,countryName_1,countryName_3,countryName_4,name_3,name_4,Price,image_path,InStock,Unit
00030756,Ավանտա Մոյո սոլնիշկո մանկական հեղուկ օճառ ավոկադոյի յուղով ձեռքերի և մարմնի համար 300մլ 466,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711700947,Մանկական,Կոսմետիկա,Օճառ,Детские,Косметика,Мыло,Kids,Cosmetics,Soap,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,Liquid soap for babies Moyo Solnishko with avocado oil 300ml 466,Аванта Мое солнышко мыло жидкое детское с маслом авокадо для рук и тела300мл 466,960,https://old.alfapharm.am/ma_img/big/00030756.png,6,հատ
00030755,Ավանտա Մոյո սոլնիշկո հեղուկ օճառ մանկական երիցուկի էքստրակտով 300մլ 581,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711701869,Մանկական,Կոսմետիկա,Օճառ,Детские,Косметика,Мыло,Kids,Cosmetics,Soap,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,Liquid soap for babies Moyo Solnishko with chamomile extract 300ml 581,Аванта Мое солнышко мыло жидкое детское с экстр. ромашки 300мл 581,960,https://old.alfapharm.am/ma_img/big/00030755.png,6,հատ
00030572,Ավանտա Մոյո սոլնիշկո հեղուկ օճառ նորածինների լվացման համար երիցուկով և կատվալեզվով 200մլ 672,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711702446,Մանկական,Կոսմետիկա,Օճառ,Детские,Косметика,Мыло,Kids,Cosmetics,Soap,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,undefined,Аванта Мое солнышко мыло жидкое для подмывания младенцев с ром и чер 200мл 1698,1250,https://old.alfapharm.am/ma_img/big/00030572.png,10,հատ
00030767,"Ավանտա Մոյո սոլնիշկո բալզամ մանկական միջատների խայթից հետո 2,8գ 1608",Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711703757,Մանկական,Կոսմետիկա,Մոծակի դեմ միջոց,Детские,Косметика,Средство от комаров,Kids,Cosmetics,Mosquito repellent,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,Baby balm after insect bites Moyo Solnishko 2.8 g 1608,"Аванта Мое солнышко бальзам детский после укусов насекомых 2,8 г 1608",1500,https://old.alfapharm.am/ma_img/big/00030767.png,3,հատ
00030725,Ավանտա Մոյո սոլնիշկո կրեմ մանկական՝ մոծակների դեմ 50մլ 1636,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711703740,Մանկական,Կոսմետիկա,Մոծակի դեմ միջոց,Детские,Косметика,Средство от комаров,Kids,Cosmetics,Mosquito repellent,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,Baby cream against mosquitos protective Moyo Solnishko 50ml 1340,Аванта Мое солнышко крем от комаров детский защитный 50мл 1636,1640,https://old.alfapharm.am/ma_img/big/00030725.png,7,հատ
00030766,Ավանտա Մոյո սոլնիշկո մոծակի դեմ սփրեյ մանկական 100մլ 1420,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711703733,Մանկական,Կոսմետիկա,Մոծակի դեմ միջոց,Детские,Косметика,Средство от комаров,Kids,Cosmetics,Mosquito repellent,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,Protective spray against mosquitos Moyo Solnishko 100ml 1420,Аванта Мое солнышко спрей от комаров детский защитный 100мл 1420,2550,https://old.alfapharm.am/ma_img/big/00030766.png,3,հատ
00034267,Բեբի Դետա մոծակի դեմ ակվա աերոզոլ մանկական ալոե վերա 100մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,2084771640779,Մանկական,Կոսմետիկա,Մոծակի դեմ միջոց,Детские,Косметика,Средство от комаров,Kids,Cosmetics,Mosquito repellent,Buy.am defaults,Խիմիկ,Химик ОАО,Khimik,Ռուսաստան,Russia,Россия,Baby Deta kids aqua aerosol 2 in 1 with aloe vera 100ml,Бэби Дэта детский аква аэрозоль 2 в 1 с алоэ вера 100мл,1950,https://old.alfapharm.am/ma_img/big/00034267.png,4,հատ
00033095,Բեբի Դետա մոծակի դեմ ակվա աերոզոլ մանկական ալոե վերա 100մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4602666708700,Մանկական,Կոսմետիկա,Մոծակի դեմ միջոց,Детские,Косметика,Средство от комаров,Kids,Cosmetics,Mosquito repellent,Buy.am defaults,Խիմիկ,Химик ОАО,Khimik,Ռուսաստան,Russia,Россия,Baby Deta kids aqua aerosol 2 in 1 with aloe vera 100ml,Бэби Дэта детский аква аэрозоль 2 в 1 с алоэ вера 100мл**,1950,https://old.alfapharm.am/ma_img/big/00033095.png,11,հատ
00037502,Բեբի դետա մանկական ակվա սփրեյ մոծակների դեմ 2-ը 1-ում 1 տարեկանից 100մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4602666712813,Մանկական,Կոսմետիկա,Մոծակի դեմ միջոց,Детские,Косметика,Средство от комаров,Kids,Cosmetics,Mosquito repellent,Buy.am defaults,Խիմիկ,Химик ОАО,Khimik,Ռուսաստան,Russia,Россия,Baby Deta baby spray against mosquitos 2 in 1 from 1 year 100ml,Бэби Дэта детский аква спрей от комаров 2 в 1 с 1 года 100мл**,1700,https://old.alfapharm.am/ma_img/big/00037502.png,10,հատ
00034268,Բեբի դետա մանկական կավ սփրեյ մոծակների դեմ 2-ը 1-ում 1 տարեկանից 75մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,2065068684751,Մանկական,Կոսմետիկա,Մոծակի դեմ միջոց,Детские,Косметика,Средство от комаров,Kids,Cosmetics,Mosquito repellent,Buy.am defaults,Խիմիկ,Химик ОАО,Khimik,Ռուսաստան,Russia,Россия,Baby DETA kid aqua spray from mosquitoes 2 in 1 from 1 year 75ml,Бэби Дэта детский аква спрей от комаров 2 в 1 с 1 года 75мл,1650,https://old.alfapharm.am/ma_img/big/00034268.png,7,հատ
00033096,Բեբի դետա մանկական ակվա սփրեյ մոծակների դեմ 2-ը 1-ում 1 տարեկանից 75մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4602666712806,Մանկական,Կոսմետիկա,Մոծակի դեմ միջոց,Детские,Косметика,Средство от комаров,Kids,Cosmetics,Mosquito repellent,Buy.am defaults,Խիմիկ,Химик ОАО,Khimik,Ռուսաստան,Russia,Россия,Baby Deta baby spray against mosquitos 2 in 1 from 1 year 75ml,Бэби Дэта детский аква спрей от комаров 2 в 1 с 1 года 75мл**,1650,https://old.alfapharm.am/ma_img/big/00033096.png,6,հատ
00034269,Բեբի Դետա Մոծակի դեմ կրեմ մանկական ալոե 50մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,2079776127486,Մանկական,Կոսմետիկա,Մոծակի դեմ միջոց,Детские,Косметика,Средство от комаров,Kids,Cosmetics,Mosquito repellent,Buy.am defaults,Խիմիկ,Химик ОАО,Khimik,Ռուսաստան,Russia,Россия,Baby Deta cream for children with aloe mosquito 50ml,Бэби Дэта детский крем от комаров с алоэ 50мл,850,https://old.alfapharm.am/ma_img/big/00034269.png,10,հատ
00033094,Բեբի Դետա Մոծակի դեմ կրեմ մանկական ալոե 50մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4602666731401,Մանկական,Կոսմետիկա,Մոծակի դեմ միջոց,Детские,Косметика,Средство от комаров,Kids,Cosmetics,Mosquito repellent,Buy.am defaults,Խիմիկ,Химик ОАО,Khimik,Ռուսաստան,Russia,Россия,Baby Deta baby cream against mosquitos with aloe 50ml,Бэби Дэта детский крем от комаров с алоэ 50мл**,850,https://old.alfapharm.am/ma_img/big/00033094.png,8,հատ
00033100,Բեբի Դետա մոծակի դեմ բալզամ մատիտ 10մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4602666704603,Մանկական,Կոսմետիկա,Մոծակի դեմ միջոց,Детские,Косметика,Средство от комаров,Kids,Cosmetics,Mosquito repellent,Buy.am defaults,Խիմիկ,Химик ОАО,Khimik,Ռուսաստան,Russia,Россия,Baby Deta balm-pen after bites 10ml,Дэта беби бальзам карандаш после укусов 10мл,1150,https://old.alfapharm.am/ma_img/big/00033100.png,1,հատ
00034266,Բեբի Դետա մոծակի դեմ բալզամ մատիտ 10մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,2022342204715,Մանկական,Կոսմետիկա,Մոծակի դեմ միջոց,Детские,Косметика,Средство от комаров,Kids,Cosmetics,Mosquito repellent,Buy.am defaults,Խիմիկ,Химик ОАО,Khimik,Ռուսաստան,Russia,Россия,Deta Baby balm pencil after bites ?? 10ml,Дэта беби бальзам карандаш после укусов 10мл,1150,https://old.alfapharm.am/ma_img/big/00034266.png,1,հատ
00030580,Ավանտա Մոյո սոլնիշկո ցանափոշի-կրեմ շփաբորբերի դեմ 75մլ 1621,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711702217,Մանկական,Կոսմետիկա,Մարմնի խնամք,Детские,Косметика,Уход за телом,Kids,Cosmetics,Body care,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,undefined,Аванта Мое солнышко присыпка-крем от опрелостей 75мл 1621,1100,https://old.alfapharm.am/ma_img/big/00030580.png,10,հատ
00007286,Բյուբխեն մանկական ցանափոշի 100գ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,40114880,Մանկական,Կոսմետիկա,Մարմնի խնամք,Детские,Косметика,Уход за телом,Kids,Cosmetics,Body care,Buy.am defaults,Բյուբխեն,Бюбхен,Bubchen,Գերմանիա,Germany,Германия,Bubchen baby powder 100g 11811343,Присыпка детская Бюбхен 100г 11811343,2300,https://old.alfapharm.am/ma_img/big/00007286.png,14,հատ
00025253,Ցանափոշի մանկական 100գ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4850006880245,Մանկական,Կոսմետիկա,Մարմնի խնամք,Детские,Косметика,Уход за телом,Kids,Cosmetics,Body care,Buy.am defaults,Էսկո-Ֆարմ,Эско-Фарм,ESCO Pharm,Հայաստան,Armenia,Армения,undefined,Присыпка детская 100г,380,https://old.alfapharm.am/ma_img/big/00025253.png,1,տուփ
00037495,Ցանափոշի մանկական 30գ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4850006881716,Մանկական,Կոսմետիկա,Մարմնի խնամք,Детские,Косметика,Уход за телом,Kids,Cosmetics,Body care,Buy.am defaults,Էսկո-Ֆարմ,Эско-Фарм,ESCO Pharm,Հայաստան,Armenia,Армения,undefined,Присыпка детская 30г,220,https://old.alfapharm.am/ma_img/big/00037495.png,1,տուփ
00001220,Ցանափոշի 30գ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607074610539,Մանկական,Կոսմետիկա,Մարմնի խնամք,Детские,Косметика,Уход за телом,Kids,Cosmetics,Body care,Buy.am defaults,Պետրոֆարմ,Петрофарм,Petrofarm,Ռուսաստան,Russia,Россия,Baby powder 30g,Присыпка детская 30г,180,https://old.alfapharm.am/ma_img/big/00001220.png,10,հատ
00002973,Ցանափոշի կատվալեզվով 30գ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607074610317,Մանկական,Կոսմետիկա,Մարմնի խնամք,Детские,Косметика,Уход за телом,Kids,Cosmetics,Body care,Buy.am defaults,Պետրոֆարմ,Петрофарм,Petrofarm,Ռուսաստան,Russia,Россия,Baby powder with Spanish needles 30g,Присыпка детская с чередой 30г,180,https://old.alfapharm.am/ma_img/big/00002973.png,9,հատ
00007530,Ցանափոշի Ջոնսոն (05310) 100գ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,3574660383799,Մանկական,Կոսմետիկա,Մարմնի խնամք,Детские,Косметика,Уход за телом,Kids,Cosmetics,Body care,Buy.am defaults,Ջոնսոն&Ջոնսոն,Джонсон&Джонсон,Johnson & Johnson,Թայլանդ,Thailand,Таиланд,Powder baby Johnson (05310) before bed lavender 100g,Присыпка детская Джонсон (05310) перед сном лаванда 100г,2200,https://old.alfapharm.am/ma_img/big/00007530.png,14,հատ
00012415,Ցանափոշի Ջոնսոն (05311) 100գ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,3574660026726,Մանկական,Կոսմետիկա,Մարմնի խնամք,Детские,Косметика,Уход за телом,Kids,Cosmetics,Body care,Buy.am defaults,Ջոնսոն&Ջոնսոն,Джонсон&Джонсон,Johnson & Johnson,Թայլանդ,Thailand,Таиланд,Powder baby Johnson (05311) 100g,Присыпка детская Джонсон (05311) 100г,2200,https://old.alfapharm.am/ma_img/big/00012415.png,12,հատ
00030721,Ավանտա Մոյո սոլնիշկո կրեմ մանկական արևապաշտպան SPF 30 55մլ 1628,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4606711701951,Մանկական,Կոսմետիկա,Արևապաշտպան միջոց,Детские,Косметика,Солнцезащитное средство,Kids,Cosmetics,Sunscreen,Buy.am defaults,Ավանտա,Аванта,Avanta,Ռուսաստան,Russia,Россия,Sunscreen baby cream Moyo Solnishko SPF 30 55ml 1628,Аванта Мое солнышко крем детский солнцезащитный SPF 30 55мл 1628,2050,https://old.alfapharm.am/ma_img/big/00030721.png,2,հատ
